,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi
2016-05-04 22:00:00,32.4,250,9,21.266666666666666
2016-05-05 01:00:00,30.6,275,11,25.9
2016-05-05 04:00:00,29.1,290,5,24.2
2016-05-05 07:00:00,29.6,345,5,25.966666666666665
2016-05-05 10:00:00,35.9,70,1,19.566666666666663
2016-05-05 13:00:00,40.1,200,7,20.8
2016-05-05 16:00:00,39.9,190,8,20.4
2016-05-05 19:00:00,36.2,215,15,16.400000000000002
2016-05-05 22:00:00,33.1,230,16,31.7
2016-05-06 01:00:00,31.1,225,15,33.6
2016-05-06 04:00:00,29.5,220,16,27.266666666666666
2016-05-06 07:00:00,29.8,230,16,28.5
2016-05-06 10:00:00,36.3,235,11,24.0
2016-05-06 13:00:00,40.4,225,6,14.6
2016-05-06 16:00:00,39.4,205,8,15.333333333333334
2016-05-06 19:00:00,35.9,225,12,16.333333333333332
2016-05-06 22:00:00,33.0,225,8,30.100000000000005
2016-05-07 01:00:00,30.9,225,12,31.9
2016-05-07 04:00:00,29.0,235,11,22.46666666666667
2016-05-07 07:00:00,29.2,190,11,25.03333333333333
2016-05-07 10:00:00,36.1,195,9,17.5
2016-05-07 13:00:00,40.6,205,5,18.03333333333333
2016-05-07 16:00:00,39.7,175,10,18.866666666666664
2016-05-07 19:00:00,36.1,185,19,18.0
2016-05-07 22:00:00,33.1,200,13,23.23333333333333
2016-05-08 01:00:00,31.5,200,14,25.933333333333334
2016-05-08 04:00:00,29.5,200,12,17.7
2016-05-08 07:00:00,30.1,215,8,23.23333333333333
2016-05-08 10:00:00,36.2,225,7,23.6
2016-05-08 13:00:00,39.1,180,5,20.966666666666665
2016-05-08 16:00:00,36.3,190,12,19.73333333333333
2016-05-08 19:00:00,33.1,245,21,24.566666666666663
2016-05-08 22:00:00,30.8,245,18,25.1
2016-05-09 01:00:00,30.3,225,19,18.4
2016-05-09 04:00:00,29.0,210,13,16.033333333333335
2016-05-09 07:00:00,29.5,180,11,22.066666666666663
2016-05-09 10:00:00,32.9,170,6,18.766666666666666
2016-05-09 13:00:00,38.8,205,6,14.1
2016-05-09 16:00:00,39.2,195,8,14.9
2016-05-09 19:00:00,34.5,250,13,15.433333333333332
2016-05-09 22:00:00,32.2,245,14,17.133333333333333
2016-05-10 01:00:00,30.9,230,12,19.5
2016-05-10 04:00:00,29.9,210,12,16.566666666666666
2016-05-10 07:00:00,30.5,210,11,27.866666666666664
2016-05-10 10:00:00,36.3,210,9,18.4
2016-05-10 13:00:00,40.4,200,6,17.733333333333334
2016-05-10 16:00:00,39.8,200,5,17.033333333333335
2016-05-10 19:00:00,35.4,250,12,20.366666666666664
2016-05-10 22:00:00,32.4,305,10,20.03333333333333
2016-05-11 01:00:00,31.3,60,2,22.13333333333333
2016-05-11 04:00:00,30.1,185,2,23.766666666666666
2016-05-11 07:00:00,30.8,230,2,23.7
2016-05-11 10:00:00,36.9,235,4,20.933333333333334
2016-05-11 13:00:00,40.9,225,5,21.73333333333333
2016-05-11 16:00:00,40.1,210,7,20.53333333333333
2016-05-11 19:00:00,35.8,210,18,19.53333333333333
2016-05-11 22:00:00,32.2,255,13,21.8
2016-05-12 01:00:00,30.6,270,10,25.133333333333336
2016-05-12 04:00:00,29.2,260,14,32.733333333333334
2016-05-12 07:00:00,29.9,255,15,27.33333333333333
2016-05-12 10:00:00,36.8,255,12,20.8
2016-05-12 13:00:00,41.3,225,10,16.8
2016-05-12 16:00:00,42.0,185,13,19.1
2016-05-12 19:00:00,33.8,205,24,20.5
2016-05-12 22:00:00,31.5,260,16,19.73333333333333
2016-05-13 01:00:00,30.4,255,14,23.96666666666667
2016-05-13 04:00:00,28.5,260,16,22.2
2016-05-13 07:00:00,29.3,250,20,24.7
2016-05-13 10:00:00,34.8,240,11,15.366666666666667
2016-05-13 13:00:00,40.2,245,5,10.433333333333334
2016-05-13 16:00:00,36.0,185,7,7.766666666666667
2016-05-13 19:00:00,31.6,170,24,10.733333333333334
2016-05-13 22:00:00,30.1,150,17,12.2
2016-05-14 01:00:00,29.1,145,20,16.5
2016-05-14 04:00:00,27.5,140,20,17.233333333333334
2016-05-14 07:00:00,28.0,165,14,17.966666666666665
2016-05-14 10:00:00,30.9,175,15,14.033333333333331
2016-05-14 13:00:00,37.5,145,14,13.5
2016-05-14 16:00:00,36.7,120,15,10.533333333333331
2016-05-14 19:00:00,32.4,100,9,12.800000000000002
2016-05-14 22:00:00,30.2,115,14,14.866666666666664
2016-05-15 01:00:00,29.1,130,11,15.066666666666668
2016-05-15 04:00:00,28.9,150,10,17.1
2016-05-15 07:00:00,30.2,170,12,16.433333333333334
2016-05-15 10:00:00,36.2,170,10,13.966666666666669
2016-05-15 13:00:00,38.9,195,5,15.300000000000002
2016-05-15 16:00:00,37.2,240,4,18.96666666666667
2016-05-15 19:00:00,31.4,195,2,22.8
2016-05-15 22:00:00,31.0,205,3,25.2
2016-05-16 01:00:00,30.1,290,4,33.2
2016-05-16 04:00:00,29.7,330,5,21.03333333333333
2016-05-16 07:00:00,29.5,315,4,23.899999999999995
2016-05-16 10:00:00,33.4,340,9,17.266666666666666
2016-05-16 13:00:00,38.3,35,5,15.433333333333332
2016-05-16 16:00:00,35.4,60,6,21.6
2016-05-16 19:00:00,31.2,165,4,23.76666666666667
2016-05-16 22:00:00,29.5,170,8,24.766666666666666
2016-05-17 01:00:00,27.8,235,9,20.33333333333333
2016-05-17 04:00:00,26.8,260,6,20.4
2016-05-17 07:00:00,28.0,215,14,27.866666666666664
2016-05-17 10:00:00,33.6,215,11,21.33333333333333
2016-05-17 13:00:00,37.9,185,5,17.5
2016-05-17 16:00:00,36.1,185,5,18.2
2016-05-17 19:00:00,31.2,170,11,20.166666666666668
2016-05-17 22:00:00,29.7,160,17,20.1
2016-05-18 01:00:00,28.9,155,19,15.833333333333334
2016-05-18 04:00:00,28.0,170,18,16.666666666666668
2016-05-18 07:00:00,29.0,200,17,21.33333333333333
2016-05-18 10:00:00,32.9,200,15,14.933333333333335
2016-05-18 13:00:00,34.9,210,9,17.033333333333335
2016-05-18 16:00:00,37.3,170,10,16.0
2016-05-18 19:00:00,32.7,195,10,20.0
2016-05-18 22:00:00,29.5,240,10,15.1
2016-05-19 01:00:00,28.9,245,9,17.266666666666666
2016-05-19 04:00:00,28.1,250,9,15.566666666666668
2016-05-19 07:00:00,28.7,215,9,19.1
2016-05-19 10:00:00,34.3,205,7,13.933333333333332
2016-05-19 13:00:00,37.2,260,9,9.8
2016-05-19 16:00:00,38.2,260,11,11.166666666666666
2016-05-19 19:00:00,32.8,245,9,17.366666666666664
2016-05-19 22:00:00,30.2,255,11,9.1
2016-05-20 01:00:00,28.4,220,6,9.733333333333333
2016-05-20 04:00:00,27.4,265,9,11.3
2016-05-20 07:00:00,28.4,290,19,13.666666666666666
2016-05-20 10:00:00,34.4,300,14,21.566666666666663
2016-05-20 13:00:00,36.7,295,10,9.666666666666666
2016-05-20 16:00:00,36.4,280,15,7.633333333333333
2016-05-20 19:00:00,30.7,295,17,10.266666666666667
2016-05-20 22:00:00,30.0,300,24,7.466666666666666
2016-05-21 01:00:00,28.3,285,30,7.166666666666667
2016-05-21 04:00:00,27.7,280,36,7.666666666666667
2016-05-21 07:00:00,27.8,270,40,11.266666666666666
2016-05-21 10:00:00,32.8,265,40,12.033333333333331
2016-05-21 13:00:00,37.7,270,30,9.433333333333334
2016-05-21 16:00:00,36.1,265,33,7.399999999999999
2016-05-21 19:00:00,30.8,270,42,9.7
2016-05-21 22:00:00,30.3,250,48,7.933333333333333
2016-05-22 01:00:00,29.0,255,55,11.2
2016-05-22 04:00:00,28.0,260,61,9.2
2016-05-22 07:00:00,28.5,260,40,12.466666666666669
2016-05-22 10:00:00,32.6,255,37,13.566666666666668
2016-05-22 13:00:00,30.0,260,49,10.2
2016-05-22 16:00:00,29.8,255,50,8.466666666666667
2016-05-22 19:00:00,29.1,255,50,15.066666666666668
2016-05-22 22:00:00,28.1,265,45,12.033333333333331
2016-05-23 01:00:00,27.1,270,44,11.666666666666666
2016-05-23 04:00:00,26.4,275,48,15.766666666666666
2016-05-23 07:00:00,26.8,280,35,21.066666666666663
2016-05-23 10:00:00,31.9,265,35,23.4
2016-05-23 13:00:00,30.2,265,42,22.9
2016-05-23 16:00:00,28.8,275,42,18.8
2016-05-23 19:00:00,28.2,275,24,19.0
2016-05-23 22:00:00,27.1,275,25,12.633333333333333
2016-05-24 01:00:00,25.4,295,15,14.9
2016-05-24 04:00:00,25.0,270,20,17.73333333333333
2016-05-24 07:00:00,26.3,280,33,16.766666666666666
2016-05-24 10:00:00,31.2,285,30,15.1
2016-05-24 13:00:00,30.6,270,31,10.866666666666667
2016-05-24 16:00:00,29.0,280,51,10.9
2016-05-24 19:00:00,28.9,285,50,19.166666666666668
2016-05-24 22:00:00,27.2,275,62,15.866666666666667
2016-05-25 01:00:00,26.2,270,59,16.066666666666666
2016-05-25 04:00:00,25.8,270,65,18.53333333333333
2016-05-25 07:00:00,25.2,270,49,17.8
2016-05-25 10:00:00,25.2,270,56,13.833333333333334
2016-05-25 13:00:00,29.8,265,53,9.633333333333333
2016-05-25 16:00:00,33.2,260,41,11.6
2016-05-25 19:00:00,29.5,275,50,15.733333333333334
2016-05-25 22:00:00,26.9,275,59,12.2
2016-05-26 01:00:00,26.6,270,56,10.4
2016-05-26 04:00:00,25.3,280,57,15.833333333333334
2016-05-26 07:00:00,27.0,285,55,16.166666666666668
2016-05-26 10:00:00,33.1,285,42,15.133333333333333
2016-05-26 13:00:00,36.6,285,28,13.866666666666667
2016-05-26 16:00:00,35.5,275,26,16.166666666666668
2016-05-26 19:00:00,30.9,270,26,23.03333333333333
2016-05-26 22:00:00,28.5,275,31,17.266666666666666
2016-05-27 01:00:00,26.8,280,29,15.266666666666666
2016-05-27 04:00:00,25.9,275,36,19.9
2016-05-27 07:00:00,27.1,280,33,22.933333333333334
2016-05-27 10:00:00,33.9,280,34,19.9
2016-05-27 13:00:00,37.4,265,21,18.96666666666667
2016-05-27 16:00:00,36.2,270,24,16.866666666666667
2016-05-27 19:00:00,31.2,270,25,19.6
2016-05-27 22:00:00,29.0,270,30,18.633333333333333
2016-05-28 01:00:00,27.2,275,40,20.53333333333333
2016-05-28 04:00:00,26.3,280,42,21.5
2016-05-28 07:00:00,27.2,275,33,23.23333333333333
2016-05-28 10:00:00,33.9,275,33,19.1
2016-05-28 13:00:00,37.6,270,24,17.53333333333333
2016-05-28 16:00:00,36.2,270,27,16.133333333333333
2016-05-28 19:00:00,31.5,285,22,21.866666666666664
2016-05-28 22:00:00,29.3,280,26,19.3
2016-05-29 01:00:00,27.1,280,42,17.0
2016-05-29 04:00:00,26.1,285,42,18.03333333333333
2016-05-29 07:00:00,27.1,290,33,22.0
2016-05-29 10:00:00,33.3,295,31,16.066666666666666
2016-05-29 13:00:00,36.9,275,15,13.633333333333333
2016-05-29 16:00:00,35.7,280,19,18.466666666666665
2016-05-29 19:00:00,31.5,285,11,23.1
2016-05-29 22:00:00,29.4,280,12,18.066666666666663
2016-05-30 01:00:00,27.5,285,25,18.566666666666663
2016-05-30 04:00:00,26.6,285,27,18.6
2016-05-30 07:00:00,27.3,280,24,16.733333333333334
2016-05-30 10:00:00,32.9,270,15,15.4
2016-05-30 13:00:00,34.8,235,9,13.766666666666666
2016-05-30 16:00:00,35.0,200,13,19.566666666666663
2016-05-30 19:00:00,29.5,210,19,21.53333333333333
2016-05-30 22:00:00,28.6,220,16,16.066666666666666
2016-05-31 01:00:00,27.2,225,14,16.133333333333333
2016-05-31 04:00:00,26.2,215,12,19.03333333333333
2016-05-31 07:00:00,27.2,200,10,18.633333333333336
2016-05-31 10:00:00,32.7,210,13,12.966666666666669
2016-05-31 13:00:00,36.4,205,11,17.033333333333335
2016-05-31 16:00:00,34.1,205,12,14.533333333333331
2016-05-31 19:00:00,30.9,195,13,16.38888888888889
2016-05-31 22:00:00,28.9,175,12,16.38888888888889
2016-06-01 01:00:00,27.9,160,12,14.625000000000002
2016-06-01 04:00:00,27.2,160,13,14.625000000000002
2016-06-01 07:00:00,28.1,185,19,14.625000000000002
2016-06-01 10:00:00,32.5,170,19,14.625000000000002
2016-06-01 13:00:00,34.7,165,19,12.733333333333334
2016-06-01 16:00:00,33.0,180,18,11.3
2016-06-01 19:00:00,29.5,180,20,21.1
2016-06-01 22:00:00,28.9,195,15,13.366666666666667
2016-06-02 01:00:00,27.7,215,13,12.866666666666664
2016-06-02 04:00:00,26.9,215,16,12.766666666666666
2016-06-02 07:00:00,27.5,200,17,16.766666666666666
2016-06-02 10:00:00,32.1,200,17,11.9
2016-06-02 13:00:00,35.0,205,15,10.966666666666669
2016-06-02 16:00:00,35.1,200,10,12.5
2016-06-02 19:00:00,29.6,200,9,14.1
2016-06-02 22:00:00,28.1,220,10,11.3
2016-06-03 01:00:00,27.5,205,12,10.4
2016-06-03 04:00:00,26.7,200,14,10.333333333333334
2016-06-03 07:00:00,27.8,185,12,11.633333333333336
2016-06-03 10:00:00,32.9,185,13,13.1
2016-06-03 13:00:00,35.3,215,11,11.466666666666669
2016-06-03 16:00:00,33.9,210,13,16.03333333333333
2016-06-03 19:00:00,29.4,240,16,17.833333333333332
2016-06-03 22:00:00,27.9,255,14,17.8
2016-06-04 01:00:00,26.5,245,16,12.644444444444444
2016-06-04 04:00:00,25.5,250,16,12.644444444444444
2016-06-04 07:00:00,26.5,235,10,12.644444444444444
2016-06-04 10:00:00,31.1,265,10,12.644444444444444
2016-06-04 13:00:00,34.6,265,11,12.644444444444444
2016-06-04 16:00:00,35.3,265,14,13.6
2016-06-04 19:00:00,30.6,260,14,14.933333333333332
2016-06-04 22:00:00,29.0,265,11,9.4
2016-06-05 01:00:00,27.3,265,15,10.2
2016-06-05 04:00:00,26.3,265,19,7.6
2016-06-05 07:00:00,27.4,260,20,10.3
2016-06-05 10:00:00,32.8,265,20,10.3
2016-06-05 13:00:00,35.1,260,16,10.3
2016-06-05 16:00:00,34.9,275,23,10.3
2016-06-05 19:00:00,29.8,275,29,16.7
2016-06-05 22:00:00,28.2,275,30,6.7
2016-06-06 01:00:00,27.0,270,26,7.399999999999999
2016-06-06 04:00:00,26.3,275,25,11.766666666666666
2016-06-06 07:00:00,27.0,265,24,14.433333333333332
2016-06-06 10:00:00,31.8,270,19,12.6
2016-06-06 13:00:00,35.0,270,12,9.666666666666666
2016-06-06 16:00:00,35.2,265,11,10.166666666666668
2016-06-06 19:00:00,30.6,255,13,16.266666666666666
2016-06-06 22:00:00,28.6,260,14,8.866666666666667
2016-06-07 01:00:00,27.4,270,20,6.699999999999999
2016-06-07 04:00:00,26.4,270,24,8.833333333333334
2016-06-07 07:00:00,26.9,260,26,10.05
2016-06-07 10:00:00,32.1,270,25,14.433333333333335
2016-06-07 13:00:00,34.9,275,21,7.833333333333333
2016-06-07 16:00:00,35.8,260,18,11.733333333333334
2016-06-07 19:00:00,30.6,260,21,16.633333333333336
2016-06-07 22:00:00,28.7,260,20,11.466666666666669
2016-06-08 01:00:00,26.9,260,29,9.666666666666666
2016-06-08 04:00:00,25.8,265,37,9.033333333333331
2016-06-08 07:00:00,27.1,265,38,11.666666666666666
2016-06-08 10:00:00,32.2,275,37,12.366666666666667
2016-06-08 13:00:00,34.3,280,35,9.2
2016-06-08 16:00:00,35.5,275,25,11.966666666666669
2016-06-08 19:00:00,30.4,250,20,18.166666666666668
2016-06-08 22:00:00,29.1,260,18,8.2
2016-06-09 01:00:00,26.6,255,27,9.266666666666666
2016-06-09 04:00:00,26.2,265,41,10.0
2016-06-09 07:00:00,26.8,270,43,7.8
2016-06-09 10:00:00,32.6,270,38,8.633333333333335
2016-06-09 13:00:00,36.2,275,30,13.066666666666668
2016-06-09 16:00:00,34.7,280,29,13.65
2016-06-09 19:00:00,30.1,290,41,16.3
2016-06-09 22:00:00,28.2,290,46,10.8
2016-06-10 01:00:00,26.1,290,38,9.633333333333333
2016-06-10 04:00:00,25.2,285,37,9.3
2016-06-10 07:00:00,26.5,265,37,7.300000000000001
2016-06-10 10:00:00,32.6,260,35,9.233333333333333
2016-06-10 13:00:00,36.0,260,29,8.799999999999999
2016-06-10 16:00:00,36.0,265,29,15.833333333333334
2016-06-10 19:00:00,30.4,270,37,12.566666666666668
2016-06-10 22:00:00,28.0,275,47,7.966666666666666
2016-06-11 01:00:00,26.3,270,48,8.066666666666668
2016-06-11 04:00:00,25.6,270,49,8.1
2016-06-11 07:00:00,26.6,265,50,10.733333333333334
2016-06-11 10:00:00,32.4,265,43,11.366666666666667
2016-06-11 13:00:00,35.7,260,28,10.366666666666664
2016-06-11 16:00:00,35.1,265,31,12.933333333333332
2016-06-11 19:00:00,30.0,265,40,13.466666666666669
2016-06-11 22:00:00,28.3,275,44,8.566666666666666
2016-06-12 01:00:00,27.0,270,45,8.133333333333335
2016-06-12 04:00:00,26.2,275,44,6.8
2016-06-12 07:00:00,26.9,270,42,10.566666666666666
2016-06-12 10:00:00,32.0,270,41,11.533333333333331
2016-06-12 13:00:00,34.9,270,33,12.266666666666666
2016-06-12 16:00:00,34.7,270,30,9.933333333333334
2016-06-12 19:00:00,30.1,270,34,14.9
2016-06-12 22:00:00,28.3,270,45,7.899999999999999
2016-06-13 01:00:00,26.9,275,44,7.433333333333334
2016-06-13 04:00:00,25.8,270,42,7.533333333333334
2016-06-13 07:00:00,26.8,260,38,9.066666666666665
2016-06-13 10:00:00,32.9,265,33,7.6
2016-06-13 13:00:00,36.3,260,26,4.1000000000000005
2016-06-13 16:00:00,34.9,265,31,6.766666666666667
2016-06-13 19:00:00,30.6,260,39,8.6
2016-06-13 22:00:00,28.2,270,49,6.2
2016-06-14 01:00:00,26.5,275,53,5.866666666666667
2016-06-14 04:00:00,25.9,280,49,8.1
2016-06-14 07:00:00,27.0,270,30,8.833333333333334
2016-06-14 10:00:00,29.7,265,28,8.733333333333333
2016-06-14 13:00:00,33.4,245,34,4.866666666666666
2016-06-14 16:00:00,34.7,255,33,6.166666666666667
2016-06-14 19:00:00,29.9,255,36,8.6
2016-06-14 22:00:00,28.1,260,47,5.733333333333333
2016-06-15 01:00:00,26.2,255,44,6.866666666666667
2016-06-15 04:00:00,26.3,260,45,7.8
2016-06-15 07:00:00,26.9,260,42,10.2
2016-06-15 10:00:00,31.0,265,34,9.033333333333331
2016-06-15 13:00:00,34.9,245,20,6.066666666666666
2016-06-15 16:00:00,34.9,250,20,7.733333333333333
2016-06-15 19:00:00,29.7,260,23,12.566666666666668
2016-06-15 22:00:00,27.5,250,24,6.566666666666666
2016-06-16 01:00:00,26.6,240,25,8.200000000000001
2016-06-16 04:00:00,25.5,235,21,7.233333333333333
2016-06-16 07:00:00,27.2,225,26,10.2
2016-06-16 10:00:00,32.2,225,21,10.533333333333331
2016-06-16 13:00:00,34.1,240,21,7.833333333333333
2016-06-16 16:00:00,32.8,230,20,12.766666666666666
2016-06-16 19:00:00,28.9,230,27,17.166666666666668
2016-06-16 22:00:00,27.9,230,24,10.866666666666664
2016-06-17 01:00:00,26.5,215,24,8.033333333333333
2016-06-17 04:00:00,26.4,205,27,7.066666666666667
2016-06-17 07:00:00,26.8,210,42,8.233333333333333
2016-06-17 10:00:00,30.3,210,37,8.8
2016-06-17 13:00:00,33.9,205,20,6.533333333333334
2016-06-17 16:00:00,33.5,210,18,11.5
2016-06-17 19:00:00,29.1,220,28,18.866666666666667
2016-06-17 22:00:00,27.8,215,30,16.366666666666667
2016-06-18 01:00:00,26.9,205,24,12.7
2016-06-18 04:00:00,26.3,215,18,15.633333333333333
2016-06-18 07:00:00,26.6,225,23,21.1
2016-06-18 10:00:00,31.4,225,15,17.233333333333334
2016-06-18 13:00:00,34.0,200,11,12.5
2016-06-18 16:00:00,29.9,240,11,21.83333333333333
2016-06-18 19:00:00,28.2,240,17,18.8
2016-06-18 22:00:00,27.8,225,14,11.5
2016-06-19 01:00:00,26.5,225,14,12.300000000000002
2016-06-19 04:00:00,25.4,210,15,12.133333333333336
2016-06-19 07:00:00,26.6,185,15,18.166666666666668
2016-06-19 10:00:00,31.7,180,12,9.666666666666666
2016-06-19 13:00:00,35.3,165,10,12.133333333333333
2016-06-19 16:00:00,36.5,180,11,21.566666666666663
2016-06-19 19:00:00,32.3,200,11,18.73333333333333
2016-06-19 22:00:00,28.7,165,5,11.366666666666667
2016-06-20 01:00:00,27.9,145,11,13.633333333333336
2016-06-20 04:00:00,27.0,165,13,11.633333333333333
2016-06-20 07:00:00,27.3,175,16,18.33333333333333
2016-06-20 10:00:00,32.4,190,12,20.966666666666665
2016-06-20 13:00:00,35.0,275,6,25.0
2016-06-20 16:00:00,35.9,270,7,15.3
2016-06-20 19:00:00,31.2,310,3,14.5
2016-06-20 22:00:00,29.8,20,3,11.6
2016-06-21 01:00:00,28.3,240,3,9.733333333333334
2016-06-21 04:00:00,27.0,260,7,11.566666666666668
2016-06-21 07:00:00,26.8,325,6,15.866666666666667
2016-06-21 10:00:00,29.4,35,9,11.1
2016-06-21 13:00:00,31.1,10,17,7.966666666666666
2016-06-21 16:00:00,33.8,340,14,6.733333333333333
2016-06-21 19:00:00,29.1,315,12,11.9
2016-06-21 22:00:00,27.5,350,8,8.566666666666666
2016-06-22 01:00:00,26.7,5,8,11.8
2016-06-22 04:00:00,25.9,15,7,10.2
2016-06-22 07:00:00,26.8,10,4,13.466666666666669
2016-06-22 10:00:00,31.8,325,3,10.4
2016-06-22 13:00:00,35.0,295,4,9.866666666666664
2016-06-22 16:00:00,33.4,255,4,8.0
2016-06-22 19:00:00,29.2,245,10,12.933333333333332
2016-06-22 22:00:00,28.0,265,8,9.8
2016-06-23 01:00:00,26.8,245,8,13.2
2016-06-23 04:00:00,25.7,255,11,9.766666666666666
2016-06-23 07:00:00,26.7,255,11,7.8
2016-06-23 10:00:00,31.8,250,13,7.333333333333333
2016-06-23 13:00:00,34.6,240,14,5.3
2016-06-23 16:00:00,33.2,245,18,8.033333333333333
2016-06-23 19:00:00,28.9,240,18,13.5
2016-06-23 22:00:00,27.5,240,13,8.566666666666666
2016-06-24 01:00:00,26.3,230,14,7.733333333333334
2016-06-24 04:00:00,25.6,245,23,8.4
2016-06-24 07:00:00,26.3,235,24,8.333333333333334
2016-06-24 10:00:00,30.3,245,26,7.899999999999999
2016-06-24 13:00:00,32.2,245,32,4.433333333333334
2016-06-24 16:00:00,33.0,245,35,6.2
2016-06-24 19:00:00,28.9,250,34,8.066666666666668
2016-06-24 22:00:00,27.5,240,42,6.666666666666667
2016-06-25 01:00:00,26.6,230,38,4.933333333333334
2016-06-25 04:00:00,25.9,230,41,7.933333333333334
2016-06-25 07:00:00,26.2,235,45,11.2
2016-06-25 10:00:00,30.5,235,40,9.5
2016-06-25 13:00:00,33.9,240,26,5.266666666666667
2016-06-25 16:00:00,33.5,240,25,6.133333333333333
2016-06-25 19:00:00,29.3,250,26,7.366666666666666
2016-06-25 22:00:00,27.0,240,34,4.766666666666667
2016-06-26 01:00:00,26.5,230,38,4.533333333333334
2016-06-26 04:00:00,25.8,235,45,6.866666666666667
2016-06-26 07:00:00,26.8,235,51,9.566666666666668
2016-06-26 10:00:00,31.9,240,39,7.633333333333333
2016-06-26 13:00:00,32.3,240,36,5.733333333333334
2016-06-26 16:00:00,31.1,245,47,9.35
2016-06-26 19:00:00,28.0,265,53,11.8
2016-06-26 22:00:00,26.8,265,53,9.366666666666667
2016-06-27 01:00:00,25.6,260,55,7.399999999999999
2016-06-27 04:00:00,25.2,260,53,8.466666666666667
2016-06-27 07:00:00,26.0,255,42,11.5
2016-06-27 10:00:00,31.1,265,37,6.666666666666667
2016-06-27 13:00:00,33.7,275,25,6.5
2016-06-27 16:00:00,33.8,275,28,8.533333333333333
2016-06-27 19:00:00,28.9,285,31,9.766666666666667
2016-06-27 22:00:00,27.9,280,36,7.766666666666667
2016-06-28 01:00:00,27.0,280,33,8.066666666666668
2016-06-28 04:00:00,26.0,280,40,8.233333333333334
2016-06-28 07:00:00,26.6,285,44,10.866666666666667
2016-06-28 10:00:00,32.5,290,34,8.266666666666666
2016-06-28 13:00:00,34.2,290,45,7.733333333333333
2016-06-28 16:00:00,35.5,280,29,10.033333333333331
2016-06-28 19:00:00,29.5,285,29,9.966666666666669
2016-06-28 22:00:00,27.9,275,30,7.366666666666667
2016-06-29 01:00:00,26.4,280,32,4.366666666666667
2016-06-29 04:00:00,25.7,290,28,8.799999999999999
2016-06-29 07:00:00,26.5,295,35,8.966666666666667
2016-06-29 10:00:00,30.0,295,30,6.366666666666667
2016-06-29 13:00:00,32.9,285,15,7.333333333333333
2016-06-29 16:00:00,31.4,260,16,7.333333333333333
2016-06-29 19:00:00,28.0,245,32,15.733333333333334
2016-06-29 22:00:00,26.3,250,48,7.366666666666667
2016-06-30 01:00:00,26.1,265,46,5.366666666666667
2016-06-30 04:00:00,25.9,265,46,5.633333333333334
2016-06-30 07:00:00,26.0,270,43,6.666666666666667
2016-06-30 10:00:00,26.3,270,42,6.933333333333334
2016-06-30 13:00:00,29.5,275,39,10.9
2016-06-30 16:00:00,30.2,265,39,8.733333333333333
2016-06-30 19:00:00,28.1,260,41,10.633333333333333
2016-06-30 22:00:00,26.7,265,43,8.1
2016-07-01 01:00:00,24.8,270,37,6.7
2016-07-01 04:00:00,24.4,270,33,7.966666666666668
2016-07-01 07:00:00,25.6,270,44,9.733333333333333
2016-07-01 10:00:00,31.2,265,36,8.799999999999999
2016-07-01 13:00:00,34.0,255,22,9.0
2016-07-01 16:00:00,33.4,250,21,6.933333333333333
2016-07-01 19:00:00,28.9,250,22,10.433333333333334
2016-07-01 22:00:00,26.7,255,27,11.8
2016-07-02 01:00:00,26.0,255,28,10.033333333333331
2016-07-02 04:00:00,25.4,250,29,10.6
2016-07-02 07:00:00,26.2,245,32,13.433333333333332
2016-07-02 10:00:00,30.7,240,31,11.333333333333334
2016-07-02 13:00:00,32.9,235,32,11.533333333333331
2016-07-02 16:00:00,32.7,235,29,14.9
2016-07-02 19:00:00,28.1,245,35,17.333333333333332
2016-07-02 22:00:00,27.0,255,39,14.433333333333332
2016-07-03 01:00:00,26.0,250,36,10.166666666666666
2016-07-03 04:00:00,25.4,245,36,12.6
2016-07-03 07:00:00,25.6,250,39,19.83333333333333
2016-07-03 10:00:00,29.7,250,38,21.133333333333336
2016-07-03 13:00:00,33.6,250,26,19.1
