,Khon Kaen,Khon Kaen,Khon Kaen,Khon Kaen
2016-05-04 19:00:00,35.6,230,11,29.6
2016-05-04 22:00:00,34.4,225,13,32.86666666666667
2016-05-05 01:00:00,31.8,220,18,25.7
2016-05-05 04:00:00,30.4,215,15,33.03333333333333
2016-05-05 07:00:00,31.6,240,16,43.20000000000001
2016-05-05 10:00:00,36.0,235,14,39.43333333333334
2016-05-05 13:00:00,38.2,245,12,33.13333333333333
2016-05-05 16:00:00,38.2,235,14,39.1
2016-05-05 19:00:00,36.6,235,19,42.00000000000001
2016-05-05 22:00:00,34.5,235,21,36.3
2016-05-06 01:00:00,33.1,215,25,28.03333333333333
2016-05-06 04:00:00,31.5,210,22,28.633333333333336
2016-05-06 07:00:00,32.3,215,18,45.6
2016-05-06 10:00:00,37.4,235,19,36.93333333333334
2016-05-06 13:00:00,39.1,245,11,32.86666666666667
2016-05-06 16:00:00,38.5,225,11,34.6
2016-05-06 19:00:00,36.7,210,19,43.46666666666666
2016-05-06 22:00:00,36.0,215,21,39.06666666666666
2016-05-07 01:00:00,33.1,195,19,37.46666666666666
2016-05-07 04:00:00,31.3,210,20,38.8
2016-05-07 07:00:00,32.4,235,19,43.366666666666674
2016-05-07 10:00:00,37.0,245,16,51.53333333333334
2016-05-07 13:00:00,38.2,235,10,44.4
2016-05-07 16:00:00,37.8,225,13,36.2
2016-05-07 19:00:00,36.6,165,14,27.7
2016-05-07 22:00:00,35.4,175,19,29.0
2016-05-08 01:00:00,33.3,205,19,25.633333333333336
2016-05-08 04:00:00,31.4,220,20,30.7
2016-05-08 07:00:00,32.8,215,24,40.333333333333336
2016-05-08 10:00:00,37.2,225,19,33.3
2016-05-08 13:00:00,36.8,215,17,28.200000000000003
2016-05-08 16:00:00,37.6,225,11,39.16666666666666
2016-05-08 19:00:00,33.1,245,17,39.333333333333336
2016-05-08 22:00:00,31.2,245,15,36.06666666666666
2016-05-09 01:00:00,29.9,220,25,30.633333333333336
2016-05-09 04:00:00,29.6,215,18,28.366666666666664
2016-05-09 07:00:00,30.4,210,21,41.66666666666666
2016-05-09 10:00:00,34.6,215,19,49.53333333333333
2016-05-09 13:00:00,37.8,235,22,45.43333333333334
2016-05-09 16:00:00,37.9,245,18,55.96666666666667
2016-05-09 19:00:00,35.9,235,15,45.6
2016-05-09 22:00:00,34.0,235,13,38.9
2016-05-10 01:00:00,32.7,235,22,29.5
2016-05-10 04:00:00,31.5,235,17,26.53333333333333
2016-05-10 07:00:00,32.4,230,15,44.866666666666674
2016-05-10 10:00:00,37.2,230,20,44.93333333333334
2016-05-10 13:00:00,38.9,240,15,44.833333333333336
2016-05-10 16:00:00,38.9,245,15,50.46666666666667
2016-05-10 19:00:00,36.5,230,9,56.76666666666667
2016-05-10 22:00:00,34.7,230,9,45.23333333333333
2016-05-11 01:00:00,33.3,240,18,39.06666666666667
2016-05-11 04:00:00,31.0,280,17,38.73333333333333
2016-05-11 07:00:00,32.2,250,10,52.93333333333334
2016-05-11 10:00:00,36.7,245,9,63.53333333333334
2016-05-11 13:00:00,39.8,240,8,56.56666666666666
2016-05-11 16:00:00,39.7,240,7,49.5
2016-05-11 19:00:00,37.1,205,15,38.766666666666666
2016-05-11 22:00:00,34.3,215,18,37.93333333333333
2016-05-12 01:00:00,31.1,210,17,33.49999999999999
2016-05-12 04:00:00,29.7,210,15,32.36666666666667
2016-05-12 07:00:00,31.4,210,18,38.23333333333333
2016-05-12 10:00:00,35.9,230,17,46.79999999999999
2016-05-12 13:00:00,38.1,210,12,25.7
2016-05-12 16:00:00,38.6,215,13,15.7
2016-05-12 19:00:00,35.3,190,18,19.6
2016-05-12 22:00:00,33.5,185,16,22.0
2016-05-13 01:00:00,30.4,215,22,27.366666666666664
2016-05-13 04:00:00,29.1,225,17,37.5
2016-05-13 07:00:00,30.1,240,23,41.8
2016-05-13 10:00:00,35.6,235,19,30.18
2016-05-13 13:00:00,37.4,200,8,30.18
2016-05-13 16:00:00,36.5,145,11,30.18
2016-05-13 19:00:00,33.3,125,24,24.3
2016-05-13 22:00:00,28.8,145,25,19.933333333333334
2016-05-14 01:00:00,26.2,105,23,15.6
2016-05-14 04:00:00,26.5,140,16,23.844444444444445
2016-05-14 07:00:00,27.7,115,9,23.844444444444445
2016-05-14 10:00:00,31.7,160,7,26.933333333333334
2016-05-14 13:00:00,35.7,130,8,29.0
2016-05-14 16:00:00,36.0,155,10,23.844444444444445
2016-05-14 19:00:00,32.0,130,14,23.844444444444445
2016-05-14 22:00:00,30.5,140,17,23.844444444444445
2016-05-15 01:00:00,29.6,170,21,16.65
2016-05-15 04:00:00,28.6,185,17,24.5
2016-05-15 07:00:00,30.6,205,16,24.2
2016-05-15 10:00:00,35.0,240,8,25.0125
2016-05-15 13:00:00,36.7,215,11,25.0125
2016-05-15 16:00:00,36.2,215,10,25.0125
2016-05-15 19:00:00,32.9,155,8,25.0125
2016-05-15 22:00:00,30.8,150,5,34.7
2016-05-16 01:00:00,29.4,210,3,17.7
2016-05-16 04:00:00,28.0,95,5,28.166666666666668
2016-05-16 07:00:00,28.4,100,11,28.6
2016-05-16 10:00:00,31.0,90,11,31.8
2016-05-16 13:00:00,32.0,120,13,30.8
2016-05-16 16:00:00,32.5,130,15,23.6
2016-05-16 19:00:00,29.8,135,17,26.5
2016-05-16 22:00:00,28.9,135,16,22.666666666666668
2016-05-17 01:00:00,28.1,145,5,23.0
2016-05-17 04:00:00,26.6,235,3,31.03333333333333
2016-05-17 07:00:00,27.2,220,4,31.23333333333333
2016-05-17 10:00:00,31.6,250,1,34.4
2016-05-17 13:00:00,35.1,105,4,28.1
2016-05-17 16:00:00,34.9,120,3,24.5
2016-05-17 19:00:00,32.6,180,4,26.666666666666668
2016-05-17 22:00:00,31.1,180,10,21.45
2016-05-18 01:00:00,29.5,200,14,21.7
2016-05-18 04:00:00,28.5,210,14,22.2
2016-05-18 07:00:00,29.5,215,12,27.433333333333337
2016-05-18 10:00:00,34.1,225,12,30.9
2016-05-18 13:00:00,35.9,255,16,36.36666666666667
2016-05-18 16:00:00,35.8,240,8,40.35
2016-05-18 19:00:00,32.6,205,5,50.29999999999999
2016-05-18 22:00:00,31.2,220,6,32.800000000000004
2016-05-19 01:00:00,29.9,215,14,23.1
2016-05-19 04:00:00,28.8,245,16,21.906666666666666
2016-05-19 07:00:00,30.4,245,18,27.1
2016-05-19 10:00:00,34.5,250,15,21.133333333333333
2016-05-19 13:00:00,35.8,240,18,21.6
2016-05-19 16:00:00,36.3,240,19,21.906666666666666
2016-05-19 19:00:00,33.8,255,11,16.6
2016-05-19 22:00:00,31.4,250,14,21.906666666666666
2016-05-20 01:00:00,29.8,245,17,22.16111111111111
2016-05-20 04:00:00,29.1,260,20,11.9
2016-05-20 07:00:00,29.4,295,21,20.433333333333334
2016-05-20 10:00:00,31.6,295,16,34.15
2016-05-20 13:00:00,34.7,320,15,22.16111111111111
2016-05-20 16:00:00,35.3,295,11,22.16111111111111
2016-05-20 19:00:00,32.7,300,15,22.16111111111111
2016-05-20 22:00:00,30.5,290,11,22.16111111111111
2016-05-21 01:00:00,29.2,280,7,34.329682539682544
2016-05-21 04:00:00,27.9,255,10,34.329682539682544
2016-05-21 07:00:00,28.6,290,29,34.329682539682544
2016-05-21 10:00:00,33.5,300,25,34.329682539682544
2016-05-21 13:00:00,37.3,295,20,34.329682539682544
2016-05-21 16:00:00,34.9,285,11,34.329682539682544
2016-05-21 19:00:00,32.4,260,7,34.329682539682544
2016-05-21 22:00:00,30.1,250,10,34.329682539682544
2016-05-22 01:00:00,28.8,265,15,26.120222222222225
2016-05-22 04:00:00,27.8,275,16,26.120222222222225
2016-05-22 07:00:00,29.4,270,16,26.120222222222225
2016-05-22 10:00:00,34.0,250,17,26.120222222222225
2016-05-22 13:00:00,35.2,240,14,26.120222222222225
2016-05-22 16:00:00,34.8,225,19,26.120222222222225
2016-05-22 19:00:00,31.3,235,23,26.120222222222225
2016-05-22 22:00:00,29.8,230,22,26.120222222222225
2016-05-23 01:00:00,28.7,235,22,26.120222222222225
2016-05-23 04:00:00,28.0,240,22,26.120222222222225
2016-05-23 07:00:00,28.9,220,11,26.120222222222225
2016-05-23 10:00:00,32.6,210,14,26.120222222222225
2016-05-23 13:00:00,35.2,225,18,26.120222222222225
2016-05-23 16:00:00,35.5,225,21,26.120222222222225
2016-05-23 19:00:00,31.0,205,20,26.120222222222225
2016-05-23 22:00:00,29.2,225,22,26.120222222222225
2016-05-24 01:00:00,27.7,225,20,26.120222222222225
2016-05-24 04:00:00,27.0,210,17,26.120222222222225
2016-05-24 07:00:00,27.6,210,24,26.120222222222225
2016-05-24 10:00:00,31.3,205,20,26.120222222222225
2016-05-24 13:00:00,32.5,220,33,26.120222222222225
2016-05-24 16:00:00,33.2,230,32,26.120222222222225
2016-05-24 19:00:00,30.4,210,28,26.120222222222225
2016-05-24 22:00:00,28.1,225,27,26.120222222222225
2016-05-25 01:00:00,26.9,230,39,26.120222222222225
2016-05-25 04:00:00,26.4,230,34,26.120222222222225
2016-05-25 07:00:00,27.5,235,32,26.120222222222225
2016-05-25 10:00:00,31.3,255,25,26.120222222222225
2016-05-25 13:00:00,33.9,245,29,26.120222222222225
2016-05-25 16:00:00,31.2,245,36,26.120222222222225
2016-05-25 19:00:00,30.3,245,37,26.120222222222225
2016-05-25 22:00:00,29.1,240,34,26.120222222222225
2016-05-26 01:00:00,27.8,235,30,16.777777777777775
2016-05-26 04:00:00,26.8,240,34,16.777777777777775
2016-05-26 07:00:00,28.2,230,34,16.777777777777775
2016-05-26 10:00:00,32.5,235,25,16.777777777777775
2016-05-26 13:00:00,35.0,230,17,16.777777777777775
2016-05-26 16:00:00,34.3,225,17,17.7
2016-05-26 19:00:00,32.0,220,21,17.633333333333333
2016-05-26 22:00:00,29.7,225,27,15.0
2016-05-27 01:00:00,28.7,240,28,16.849999999999998
2016-05-27 04:00:00,27.2,250,24,16.849999999999998
2016-05-27 07:00:00,28.3,265,11,16.849999999999998
2016-05-27 10:00:00,33.2,240,12,16.849999999999998
2016-05-27 13:00:00,35.7,225,16,16.849999999999998
2016-05-27 16:00:00,35.3,220,19,16.2
2016-05-27 19:00:00,32.1,210,15,17.499999999999996
2016-05-27 22:00:00,29.6,215,22,16.849999999999998
2016-05-28 01:00:00,28.3,230,31,17.200000000000003
2016-05-28 04:00:00,27.6,230,30,17.200000000000003
2016-05-28 07:00:00,28.5,220,29,17.200000000000003
2016-05-28 10:00:00,32.8,220,29,17.200000000000003
2016-05-28 13:00:00,35.9,215,28,17.200000000000003
2016-05-28 16:00:00,35.0,215,27,16.1
2016-05-28 19:00:00,30.2,225,19,18.3
2016-05-28 22:00:00,28.5,225,22,17.200000000000003
2016-05-29 01:00:00,27.4,235,25,19.11111111111111
2016-05-29 04:00:00,26.9,230,30,19.11111111111111
2016-05-29 07:00:00,27.9,220,23,19.11111111111111
2016-05-29 10:00:00,32.2,215,19,19.11111111111111
2016-05-29 13:00:00,33.9,200,18,19.11111111111111
2016-05-29 16:00:00,32.6,195,17,18.4
2016-05-29 19:00:00,29.7,180,21,21.73333333333333
2016-05-29 22:00:00,28.0,190,21,17.2
2016-05-30 01:00:00,26.9,205,17,17.2
2016-05-30 04:00:00,26.5,225,18,25.75
2016-05-30 07:00:00,27.2,215,21,25.75
2016-05-30 10:00:00,30.1,210,26,25.75
2016-05-30 13:00:00,30.4,200,25,25.75
2016-05-30 16:00:00,30.8,215,23,11.9
2016-05-30 19:00:00,28.5,220,28,58.0
2016-05-30 22:00:00,27.3,215,26,15.9
2016-05-31 01:00:00,26.6,210,19,15.3
2016-05-31 04:00:00,26.0,200,18,15.3
2016-05-31 07:00:00,27.6,200,18,15.3
2016-05-31 10:00:00,31.4,200,17,15.3
2016-05-31 13:00:00,33.4,210,15,15.3
2016-05-31 16:00:00,33.5,220,11,15.3
2016-05-31 19:00:00,30.8,180,14,15.3
2016-05-31 22:00:00,28.1,190,19,15.3
2016-06-01 01:00:00,27.3,195,17,16.28333333333333
2016-06-01 04:00:00,26.4,205,16,16.28333333333333
2016-06-01 07:00:00,27.6,210,19,16.28333333333333
2016-06-01 10:00:00,31.7,210,20,16.28333333333333
2016-06-01 13:00:00,34.3,200,16,16.28333333333333
2016-06-01 16:00:00,34.0,200,16,13.5
2016-06-01 19:00:00,31.5,175,27,19.066666666666663
2016-06-01 22:00:00,30.3,185,27,16.28333333333333
2016-06-02 01:00:00,28.6,180,27,16.450000000000003
2016-06-02 04:00:00,27.3,180,29,18.05
2016-06-02 07:00:00,28.4,185,34,17.133333333333333
2016-06-02 10:00:00,32.8,195,30,17.133333333333333
2016-06-02 13:00:00,34.8,205,26,17.133333333333333
2016-06-02 16:00:00,34.9,210,24,17.133333333333333
2016-06-02 19:00:00,31.4,200,27,16.9
2016-06-02 22:00:00,29.8,195,26,17.133333333333333
2016-06-03 01:00:00,28.6,200,24,17.484722222222217
2016-06-03 04:00:00,27.5,200,28,17.484722222222217
2016-06-03 07:00:00,28.8,200,27,17.484722222222217
2016-06-03 10:00:00,33.3,200,24,17.484722222222217
2016-06-03 13:00:00,35.9,205,18,17.484722222222217
2016-06-03 16:00:00,35.9,205,20,17.484722222222217
2016-06-03 19:00:00,32.3,190,27,17.484722222222217
2016-06-03 22:00:00,31.1,195,30,17.484722222222217
2016-06-04 01:00:00,29.0,200,18,17.484722222222217
2016-06-04 04:00:00,27.8,210,14,17.484722222222217
2016-06-04 07:00:00,29.0,245,9,17.484722222222217
2016-06-04 10:00:00,33.1,235,8,17.484722222222217
2016-06-04 13:00:00,34.8,230,11,17.484722222222217
2016-06-04 16:00:00,34.9,225,9,17.484722222222217
2016-06-04 19:00:00,31.4,205,12,17.484722222222217
2016-06-04 22:00:00,29.8,225,21,17.484722222222217
2016-06-05 01:00:00,28.4,245,25,18.616666666666664
2016-06-05 04:00:00,27.4,255,24,18.616666666666664
2016-06-05 07:00:00,28.6,260,20,18.616666666666664
2016-06-05 10:00:00,33.1,255,17,18.616666666666664
2016-06-05 13:00:00,35.3,240,14,18.616666666666664
2016-06-05 16:00:00,34.7,245,15,18.616666666666664
2016-06-05 19:00:00,30.3,225,15,18.616666666666664
2016-06-05 22:00:00,28.7,230,21,18.616666666666664
2016-06-06 01:00:00,27.0,255,22,18.616666666666664
2016-06-06 04:00:00,26.4,275,17,18.616666666666664
2016-06-06 07:00:00,26.6,265,11,18.616666666666664
2016-06-06 10:00:00,29.8,270,11,18.616666666666664
2016-06-06 13:00:00,32.6,280,14,18.616666666666664
2016-06-06 16:00:00,33.0,260,12,18.616666666666664
2016-06-06 19:00:00,29.4,235,8,18.616666666666664
2016-06-06 22:00:00,27.7,230,18,18.616666666666664
2016-06-07 01:00:00,27.5,240,31,18.616666666666664
2016-06-07 04:00:00,26.6,260,30,18.616666666666664
2016-06-07 07:00:00,27.7,260,25,18.616666666666664
2016-06-07 10:00:00,31.0,260,26,18.616666666666664
2016-06-07 13:00:00,33.8,260,22,18.616666666666664
2016-06-07 16:00:00,34.4,250,22,18.616666666666664
2016-06-07 19:00:00,30.8,230,20,18.616666666666664
2016-06-07 22:00:00,28.9,240,23,18.616666666666664
2016-06-08 01:00:00,27.9,260,34,18.616666666666664
2016-06-08 04:00:00,27.2,260,35,18.616666666666664
2016-06-08 07:00:00,27.6,265,34,18.616666666666664
2016-06-08 10:00:00,31.3,270,31,18.616666666666664
2016-06-08 13:00:00,33.8,260,28,18.616666666666664
2016-06-08 16:00:00,33.1,265,30,18.616666666666664
2016-06-08 19:00:00,29.7,260,20,18.616666666666664
2016-06-08 22:00:00,28.2,245,25,18.616666666666664
2016-06-09 01:00:00,27.4,250,31,20.233333333333334
2016-06-09 04:00:00,26.5,260,32,20.233333333333334
2016-06-09 07:00:00,28.0,275,26,20.233333333333334
2016-06-09 10:00:00,32.4,275,25,20.233333333333334
2016-06-09 13:00:00,33.3,265,24,20.233333333333334
2016-06-09 16:00:00,28.0,275,31,20.233333333333334
2016-06-09 19:00:00,29.2,275,25,20.96666666666667
2016-06-09 22:00:00,27.5,280,22,19.5
2016-06-10 01:00:00,25.9,285,31,16.116666666666667
2016-06-10 04:00:00,25.4,295,29,16.116666666666667
2016-06-10 07:00:00,27.8,300,38,16.116666666666667
2016-06-10 10:00:00,32.3,290,28,16.116666666666667
2016-06-10 13:00:00,36.4,240,15,16.116666666666667
2016-06-10 16:00:00,35.0,235,26,15.6
2016-06-10 19:00:00,31.4,255,34,16.633333333333333
2016-06-10 22:00:00,29.7,260,36,16.116666666666667
2016-06-11 01:00:00,28.6,250,33,16.416666666666668
2016-06-11 04:00:00,27.2,250,36,16.416666666666668
2016-06-11 07:00:00,27.8,250,35,16.416666666666668
2016-06-11 10:00:00,32.4,250,33,16.416666666666668
2016-06-11 13:00:00,35.0,250,29,16.416666666666668
2016-06-11 16:00:00,34.9,255,29,17.0
2016-06-11 19:00:00,30.6,250,36,15.833333333333334
2016-06-11 22:00:00,29.2,245,42,16.416666666666668
2016-06-12 01:00:00,28.3,240,44,17.166666666666668
2016-06-12 04:00:00,27.2,250,35,17.166666666666668
2016-06-12 07:00:00,27.6,265,21,17.166666666666668
2016-06-12 10:00:00,32.1,270,18,17.166666666666668
2016-06-12 13:00:00,35.1,240,22,17.166666666666668
2016-06-12 16:00:00,33.3,245,26,17.0
2016-06-12 19:00:00,30.0,265,21,19.2
2016-06-12 22:00:00,28.5,250,16,15.300000000000002
2016-06-13 01:00:00,27.8,250,29,13.5
2016-06-13 04:00:00,26.8,250,28,15.366666666666665
2016-06-13 07:00:00,27.6,245,18,15.366666666666665
2016-06-13 10:00:00,32.1,245,22,15.366666666666665
2016-06-13 13:00:00,35.7,240,26,15.366666666666665
2016-06-13 16:00:00,35.4,250,26,16.4
2016-06-13 19:00:00,31.4,250,27,16.2
2016-06-13 22:00:00,29.9,255,33,15.366666666666665
2016-06-14 01:00:00,28.7,260,41,13.733333333333334
2016-06-14 04:00:00,27.3,270,33,13.733333333333334
2016-06-14 07:00:00,27.8,250,9,13.733333333333334
2016-06-14 10:00:00,32.5,255,14,13.733333333333334
2016-06-14 13:00:00,35.1,245,20,13.733333333333334
2016-06-14 16:00:00,34.9,245,22,13.6
2016-06-14 19:00:00,31.1,240,25,13.866666666666667
2016-06-14 22:00:00,28.6,230,38,13.733333333333334
2016-06-15 01:00:00,28.4,230,45,13.35
2016-06-15 04:00:00,27.2,240,38,13.35
2016-06-15 07:00:00,27.9,245,38,13.35
2016-06-15 10:00:00,32.4,240,35,13.35
2016-06-15 13:00:00,36.4,230,23,13.35
2016-06-15 16:00:00,35.2,230,25,12.0
2016-06-15 19:00:00,30.3,220,28,14.7
2016-06-15 22:00:00,28.6,210,28,13.35
2016-06-16 01:00:00,27.6,200,24,19.333333333333332
2016-06-16 04:00:00,26.5,195,21,19.333333333333332
2016-06-16 07:00:00,27.9,205,20,19.333333333333332
2016-06-16 10:00:00,32.4,210,18,19.333333333333332
2016-06-16 13:00:00,33.7,225,19,19.333333333333332
2016-06-16 16:00:00,33.5,225,15,18.6
2016-06-16 19:00:00,31.0,210,12,20.066666666666663
2016-06-16 22:00:00,29.0,205,15,19.333333333333332
2016-06-17 01:00:00,27.5,225,15,17.48333333333334
2016-06-17 04:00:00,26.8,195,12,17.48333333333334
2016-06-17 07:00:00,27.5,190,14,17.48333333333334
2016-06-17 10:00:00,29.6,200,15,17.48333333333334
2016-06-17 13:00:00,32.5,225,16,17.48333333333334
2016-06-17 16:00:00,32.2,245,5,17.48333333333334
2016-06-17 19:00:00,28.9,165,11,17.48333333333334
2016-06-17 22:00:00,26.6,190,19,17.48333333333334
2016-06-18 01:00:00,25.8,225,18,25.166666666666668
2016-06-18 04:00:00,25.4,245,21,25.166666666666668
2016-06-18 07:00:00,25.2,230,28,25.166666666666668
2016-06-18 10:00:00,24.9,235,33,25.166666666666668
2016-06-18 13:00:00,29.1,225,20,25.166666666666668
2016-06-18 16:00:00,29.9,240,19,25.4
2016-06-18 19:00:00,28.4,275,18,24.933333333333337
2016-06-18 22:00:00,27.4,250,12,25.166666666666668
2016-06-19 01:00:00,26.3,235,15,21.48888888888889
2016-06-19 04:00:00,25.2,240,17,21.48888888888889
2016-06-19 07:00:00,27.2,275,11,21.48888888888889
2016-06-19 10:00:00,31.6,270,6,21.48888888888889
2016-06-19 13:00:00,34.8,215,5,21.48888888888889
2016-06-19 16:00:00,35.1,215,7,17.2
2016-06-19 19:00:00,31.7,210,9,21.53333333333333
2016-06-19 22:00:00,30.0,215,9,25.73333333333333
2016-06-20 01:00:00,28.6,230,15,21.175
2016-06-20 04:00:00,27.5,235,14,21.175
2016-06-20 07:00:00,28.7,235,8,21.175
2016-06-20 10:00:00,32.7,250,6,21.175
2016-06-20 13:00:00,35.7,290,2,21.175
2016-06-20 16:00:00,35.8,315,3,21.175
2016-06-20 19:00:00,33.0,45,5,22.35
2016-06-20 22:00:00,31.1,120,8,20.0
2016-06-21 01:00:00,29.2,160,8,19.76666666666667
2016-06-21 04:00:00,27.3,190,11,19.2
2016-06-21 07:00:00,27.5,170,12,19.166666666666668
2016-06-21 10:00:00,31.0,170,11,19.166666666666668
2016-06-21 13:00:00,32.6,170,11,19.166666666666668
2016-06-21 16:00:00,33.5,190,9,14.6
2016-06-21 19:00:00,30.0,285,0,21.83333333333333
2016-06-21 22:00:00,28.7,75,2,20.433333333333334
2016-06-22 01:00:00,27.4,90,9,19.15
2016-06-22 04:00:00,26.5,110,10,19.095833333333335
2016-06-22 07:00:00,27.8,115,9,19.095833333333335
2016-06-22 10:00:00,31.8,130,7,19.095833333333335
2016-06-22 13:00:00,34.4,145,3,19.095833333333335
2016-06-22 16:00:00,34.0,180,3,19.1
2016-06-22 19:00:00,31.3,165,6,20.633333333333336
2016-06-22 22:00:00,30.0,175,7,17.5
2016-06-23 01:00:00,28.7,185,4,17.8
2016-06-23 04:00:00,27.7,125,7,16.608333333333334
2016-06-23 07:00:00,27.8,140,10,16.608333333333334
2016-06-23 10:00:00,30.3,155,10,16.608333333333334
2016-06-23 13:00:00,32.2,190,9,16.608333333333334
2016-06-23 16:00:00,32.1,165,4,16.8
2016-06-23 19:00:00,28.1,130,8,16.933333333333334
2016-06-23 22:00:00,27.0,170,14,14.9
2016-06-24 01:00:00,26.1,190,15,16.416666666666664
2016-06-24 04:00:00,25.5,215,14,16.416666666666664
2016-06-24 07:00:00,25.0,230,20,16.416666666666664
2016-06-24 10:00:00,25.4,235,25,16.416666666666664
2016-06-24 13:00:00,27.8,240,21,16.416666666666664
2016-06-24 16:00:00,29.1,230,20,17.3
2016-06-24 19:00:00,26.7,180,22,15.533333333333331
2016-06-24 22:00:00,25.8,180,24,16.416666666666664
2016-06-25 01:00:00,25.5,185,22,14.8
2016-06-25 04:00:00,25.2,200,23,14.8
2016-06-25 07:00:00,25.6,230,25,14.8
2016-06-25 10:00:00,28.0,240,24,14.8
2016-06-25 13:00:00,30.3,230,17,14.8
2016-06-25 16:00:00,31.5,230,14,14.8
2016-06-25 19:00:00,27.6,245,15,16.7
2016-06-25 22:00:00,26.9,255,20,12.9
2016-06-26 01:00:00,26.2,265,21,19.975
2016-06-26 04:00:00,25.6,270,21,19.975
2016-06-26 07:00:00,26.9,275,17,19.975
2016-06-26 10:00:00,31.0,275,22,19.975
2016-06-26 13:00:00,33.4,270,16,19.975
2016-06-26 16:00:00,32.7,270,13,19.975
2016-06-26 19:00:00,29.1,260,13,20.6
2016-06-26 22:00:00,27.8,280,16,19.35
2016-06-27 01:00:00,26.4,300,11,17.0
2016-06-27 04:00:00,25.7,335,13,17.733333333333334
2016-06-27 07:00:00,26.3,20,16,17.606666666666666
2016-06-27 10:00:00,30.3,5,14,17.606666666666666
2016-06-27 13:00:00,31.9,320,19,17.606666666666666
2016-06-27 16:00:00,33.0,315,16,17.5
2016-06-27 19:00:00,29.7,350,13,18.2
2016-06-27 22:00:00,27.5,340,8,17.6
2016-06-28 01:00:00,26.9,325,13,15.6
2016-06-28 04:00:00,26.6,355,16,15.6
2016-06-28 07:00:00,27.9,15,21,15.6
2016-06-28 10:00:00,31.7,25,18,15.6
2016-06-28 13:00:00,33.6,15,15,15.6
2016-06-28 16:00:00,33.9,30,11,15.6
2016-06-28 19:00:00,29.7,40,8,15.6
2016-06-28 22:00:00,27.6,60,7,15.6
2016-06-29 01:00:00,27.3,60,14,11.0
2016-06-29 04:00:00,26.8,65,19,15.383333333333333
2016-06-29 07:00:00,27.7,65,28,15.383333333333333
2016-06-29 10:00:00,29.8,60,30,15.383333333333333
2016-06-29 13:00:00,30.1,85,24,15.383333333333333
2016-06-29 16:00:00,31.0,120,18,15.383333333333333
2016-06-29 19:00:00,27.9,160,11,19.0
2016-06-29 22:00:00,26.9,195,21,16.15
2016-06-30 01:00:00,25.6,210,24,18.18888888888889
2016-06-30 04:00:00,25.2,225,23,18.18888888888889
2016-06-30 07:00:00,26.1,235,22,18.18888888888889
2016-06-30 10:00:00,29.3,215,22,18.18888888888889
2016-06-30 13:00:00,30.9,215,24,18.18888888888889
2016-06-30 16:00:00,30.6,205,27,15.8
2016-06-30 19:00:00,27.6,210,27,19.366666666666667
2016-06-30 22:00:00,26.4,230,29,19.4
2016-07-01 01:00:00,25.5,245,23,16.1
2016-07-01 04:00:00,25.1,250,20,17.2
2016-07-01 07:00:00,26.3,250,23,18.3
2016-07-01 10:00:00,29.6,245,14,18.3
2016-07-01 13:00:00,31.6,225,14,18.3
2016-07-01 16:00:00,30.8,245,19,18.6
2016-07-01 19:00:00,28.0,240,25,21.3
2016-07-01 22:00:00,27.3,240,31,18.3
2016-07-02 01:00:00,26.4,255,31,20.333333333333336
2016-07-02 04:00:00,25.8,260,30,20.333333333333336
2016-07-02 07:00:00,26.3,255,35,20.333333333333336
2016-07-02 10:00:00,29.3,260,30,20.333333333333336
2016-07-02 13:00:00,32.0,245,24,20.333333333333336
2016-07-02 16:00:00,30.2,250,31,18.5
2016-07-02 19:00:00,27.9,255,32,22.166666666666668
2016-07-02 22:00:00,26.9,260,34,20.333333333333336
2016-07-03 01:00:00,25.7,260,38,22.733333333333334
2016-07-03 04:00:00,25.1,270,37,22.733333333333334
2016-07-03 07:00:00,25.3,260,32,22.733333333333334
