,PM2.5,Temp(C),WindDir,Wind Speed(km/h)
2016-03-23 07:00:00,38.3,26.5,5.0,5.0
2016-03-23 08:00:00,39.6,26.5,5.0,5.0
2016-03-23 09:00:00,33.1,26.5,5.0,5.0
2016-03-23 10:00:00,32.8,31.9,5.0,5.0
2016-03-23 11:00:00,34.6,31.9,5.0,5.0
2016-03-23 12:00:00,35.8,31.9,5.0,5.0
2016-03-23 13:00:00,27.6,32.8,245.0,4.0
2016-03-23 14:00:00,24.9,32.8,245.0,4.0
2016-03-23 15:00:00,31.3,32.8,245.0,4.0
2016-03-23 16:00:00,32.5,31.3,270.0,6.0
2016-03-23 17:00:00,31.8,31.3,270.0,6.0
2016-03-23 18:00:00,37.1,31.3,270.0,6.0
2016-03-23 19:00:00,39.7,28.0,290.0,8.0
2016-03-23 20:00:00,41.5,28.0,290.0,8.0
2016-03-23 21:00:00,40.8,28.0,290.0,8.0
2016-03-23 22:00:00,39.7,26.8,335.0,8.0
2016-03-23 23:00:00,38.5,26.8,335.0,8.0
2016-03-24 00:00:00,46.1,26.8,335.0,8.0
2016-03-24 01:00:00,39.9,25.7,25.0,5.0
2016-03-24 02:00:00,36.3,25.7,25.0,5.0
2016-03-24 03:00:00,39.7,25.7,25.0,5.0
2016-03-24 04:00:00,35.3,24.9,60.0,7.0
2016-03-24 05:00:00,29.3,24.9,60.0,7.0
2016-03-24 06:00:00,27.9,24.9,60.0,7.0
2016-03-24 07:00:00,38.8,26.5,35.0,13.0
2016-03-24 08:00:00,40.4,26.5,35.0,13.0
2016-03-24 09:00:00,39.9,26.5,35.0,13.0
2016-03-24 10:00:00,36.9,29.9,45.0,17.0
2016-03-24 11:00:00,34.5,29.9,45.0,17.0
2016-03-24 12:00:00,32.5,29.9,45.0,17.0
2016-03-24 13:00:00,33.4,31.2,65.0,12.0
2016-03-24 14:00:00,36.1,31.2,65.0,12.0
2016-03-24 15:00:00,35.2,31.2,65.0,12.0
2016-03-24 16:00:00,34.5,30.3,65.0,13.0
2016-03-24 17:00:00,36.1,30.3,65.0,13.0
2016-03-24 18:00:00,37.1,30.3,65.0,13.0
2016-03-24 19:00:00,37.2,27.1,65.0,13.0
2016-03-24 20:00:00,39.0,27.1,65.0,13.0
2016-03-24 21:00:00,36.4,27.1,65.0,13.0
2016-03-24 22:00:00,33.5,24.7,70.0,17.0
2016-03-24 23:00:00,35.0,24.7,70.0,17.0
2016-03-25 00:00:00,30.7,24.7,70.0,17.0
2016-03-25 01:00:00,29.1,24.8,80.0,24.0
2016-03-25 02:00:00,30.9,24.8,80.0,24.0
2016-03-25 03:00:00,30.6,24.8,80.0,24.0
2016-03-25 04:00:00,31.5,23.7,90.0,25.0
2016-03-25 05:00:00,34.2,23.7,90.0,25.0
2016-03-25 06:00:00,34.0,23.7,90.0,25.0
2016-03-25 07:00:00,34.8,25.7,100.0,21.0
2016-03-25 08:00:00,31.6,25.7,100.0,21.0
2016-03-25 09:00:00,28.2,25.7,100.0,21.0
2016-03-25 10:00:00,30.2,29.7,105.0,22.0
2016-03-25 11:00:00,28.9,29.7,105.0,22.0
2016-03-25 12:00:00,29.7,29.7,105.0,22.0
2016-03-25 13:00:00,29.7,30.8,105.0,21.0
2016-03-25 14:00:00,28.2,30.8,105.0,21.0
2016-03-25 15:00:00,27.9,30.8,105.0,21.0
2016-03-25 16:00:00,26.8,29.8,105.0,22.0
2016-03-25 17:00:00,26.8,29.8,105.0,22.0
2016-03-25 18:00:00,27.5,29.8,105.0,22.0
2016-03-25 19:00:00,29.1,27.4,115.0,17.0
2016-03-25 20:00:00,29.5,27.4,115.0,17.0
2016-03-25 21:00:00,26.8,27.4,115.0,17.0
2016-03-25 22:00:00,28.5,26.9,100.0,22.0
2016-03-25 23:00:00,29.4,26.9,100.0,22.0
2016-03-26 00:00:00,31.7,26.9,100.0,22.0
2016-03-26 01:00:00,37.7,25.9,100.0,28.0
2016-03-26 02:00:00,27.4,25.9,100.0,28.0
2016-03-26 03:00:00,33.9,25.9,100.0,28.0
2016-03-26 04:00:00,36.5,26.2,100.0,35.0
2016-03-26 05:00:00,38.7,26.2,100.0,35.0
2016-03-26 06:00:00,38.8,26.2,100.0,35.0
2016-03-26 07:00:00,34.9,26.9,90.0,36.0
2016-03-26 08:00:00,33.9,26.9,90.0,36.0
2016-03-26 09:00:00,34.8,26.9,90.0,36.0
2016-03-26 10:00:00,32.8,28.6,85.0,42.0
2016-03-26 11:00:00,35.7,28.6,85.0,42.0
2016-03-26 12:00:00,32.9,28.6,85.0,42.0
2016-03-26 13:00:00,31.7,31.6,90.0,38.0
2016-03-26 14:00:00,30.9,31.6,90.0,38.0
2016-03-26 15:00:00,30.2,31.6,90.0,38.0
2016-03-26 16:00:00,28.6,30.6,90.0,41.0
2016-03-26 17:00:00,30.4,30.6,90.0,41.0
2016-03-26 18:00:00,28.5,30.6,90.0,41.0
2016-03-26 19:00:00,32.5,28.3,90.0,44.0
2016-03-26 20:00:00,33.2,28.3,90.0,44.0
2016-03-26 21:00:00,33.4,28.3,90.0,44.0
2016-03-26 22:00:00,32.5,27.6,90.0,46.0
2016-03-26 23:00:00,31.3,27.6,90.0,46.0
2016-03-27 00:00:00,31.9,27.6,90.0,46.0
2016-03-27 01:00:00,32.0,26.8,90.0,48.0
2016-03-27 02:00:00,34.2,26.8,90.0,48.0
2016-03-27 03:00:00,35.8,26.8,90.0,48.0
2016-03-27 04:00:00,34.8,26.2,90.0,47.0
2016-03-27 05:00:00,36.8,26.2,90.0,47.0
2016-03-27 06:00:00,36.5,26.2,90.0,47.0
2016-03-27 07:00:00,41.6,26.4,90.0,40.0
2016-03-27 08:00:00,39.5,26.4,90.0,40.0
2016-03-27 09:00:00,38.9,26.4,90.0,40.0
2016-03-27 10:00:00,38.1,29.8,95.0,44.0
2016-03-27 11:00:00,40.1,29.8,95.0,44.0
2016-03-27 12:00:00,36.5,29.8,95.0,44.0
2016-03-27 13:00:00,35.1,31.7,100.0,36.0
2016-03-27 14:00:00,28.5,31.7,100.0,36.0
2016-03-27 15:00:00,28.8,31.7,100.0,36.0
2016-03-27 16:00:00,30.7,30.9,100.0,36.0
2016-03-27 17:00:00,35.4,30.9,100.0,36.0
2016-03-27 18:00:00,38.0,30.9,100.0,36.0
2016-03-27 19:00:00,38.6,28.2,95.0,36.0
2016-03-27 20:00:00,38.5,28.2,95.0,36.0
2016-03-27 21:00:00,40.2,28.2,95.0,36.0
2016-03-27 22:00:00,38.0,27.4,100.0,38.0
2016-03-27 23:00:00,37.3,27.4,100.0,38.0
2016-03-28 00:00:00,41.6,27.4,100.0,38.0
2016-03-28 01:00:00,48.7,26.9,90.0,39.0
2016-03-28 02:00:00,42.97272727272727,26.9,90.0,39.0
2016-03-28 03:00:00,44.1,26.9,90.0,39.0
2016-03-28 04:00:00,42.6,26.4,85.0,41.0
2016-03-28 05:00:00,45.3,26.4,85.0,41.0
2016-03-28 06:00:00,42.7,26.4,85.0,41.0
2016-03-28 07:00:00,41.4,26.4,85.0,39.0
2016-03-28 08:00:00,39.8,26.4,85.0,39.0
2016-03-28 09:00:00,40.6,26.4,85.0,39.0
2016-03-28 10:00:00,40.3,29.5,90.0,43.0
2016-03-28 11:00:00,39.7,29.5,90.0,43.0
2016-03-28 12:00:00,38.7,29.5,90.0,43.0
2016-03-28 13:00:00,40.1,31.2,100.0,40.0
2016-03-28 14:00:00,43.5,31.2,100.0,40.0
2016-03-28 15:00:00,44.5,31.2,100.0,40.0
2016-03-28 16:00:00,44.4,30.4,100.0,39.0
2016-03-28 17:00:00,42.97272727272727,30.4,100.0,39.0
2016-03-28 18:00:00,36.6,30.4,100.0,39.0
2016-03-28 19:00:00,36.3,28.1,110.0,31.0
2016-03-28 20:00:00,47.8,28.1,110.0,31.0
2016-03-28 21:00:00,50.8,28.1,110.0,31.0
2016-03-28 22:00:00,49.8,27.0,110.0,32.0
2016-03-28 23:00:00,46.1,27.0,110.0,32.0
2016-03-29 00:00:00,43.5,27.0,110.0,32.0
2016-03-29 01:00:00,42.3,26.3,105.0,32.0
2016-03-29 02:00:00,41.0,26.3,105.0,32.0
2016-03-29 03:00:00,40.2,26.3,105.0,32.0
2016-03-29 04:00:00,43.4,25.8,100.0,35.0
2016-03-29 05:00:00,43.4,25.8,100.0,35.0
2016-03-29 06:00:00,35.8,25.8,100.0,35.0
2016-03-29 07:00:00,39.3,26.4,90.0,38.0
2016-03-29 08:00:00,41.2,26.4,90.0,38.0
2016-03-29 09:00:00,37.3,26.4,90.0,38.0
2016-03-29 10:00:00,34.8,29.3,90.0,41.0
2016-03-29 11:00:00,34.3,29.3,90.0,41.0
2016-03-29 12:00:00,32.1,29.3,90.0,41.0
2016-03-29 13:00:00,32.3,31.1,100.0,34.0
2016-03-29 14:00:00,29.5,31.1,100.0,34.0
2016-03-29 15:00:00,29.1,31.1,100.0,34.0
2016-03-29 16:00:00,34.8,30.3,110.0,31.0
2016-03-29 17:00:00,35.6,30.3,110.0,31.0
2016-03-29 18:00:00,36.4,30.3,110.0,31.0
2016-03-29 19:00:00,37.5,27.8,100.0,26.0
2016-03-29 20:00:00,39.0,27.8,100.0,26.0
2016-03-29 21:00:00,37.2,27.8,100.0,26.0
2016-03-29 22:00:00,35.0,27.0,100.0,31.0
2016-03-29 23:00:00,34.3,27.0,100.0,31.0
2016-03-30 00:00:00,35.6,27.0,100.0,31.0
2016-03-30 01:00:00,37.0,26.3,100.0,31.0
2016-03-30 02:00:00,37.7,26.3,100.0,31.0
2016-03-30 03:00:00,39.2,26.3,100.0,31.0
2016-03-30 04:00:00,41.6,25.8,100.0,32.0
2016-03-30 05:00:00,39.8,25.8,100.0,32.0
2016-03-30 06:00:00,38.9,25.8,100.0,32.0
2016-03-30 07:00:00,40.4,26.0,95.0,37.0
2016-03-30 08:00:00,39.0,26.0,95.0,37.0
2016-03-30 09:00:00,41.1,26.0,95.0,37.0
2016-03-30 10:00:00,40.5,29.5,95.0,36.0
2016-03-30 11:00:00,39.6,29.5,95.0,36.0
2016-03-30 12:00:00,39.6,29.5,95.0,36.0
2016-03-30 13:00:00,37.3,31.0,110.0,28.0
2016-03-30 14:00:00,35.4,31.0,110.0,28.0
2016-03-30 15:00:00,36.4,31.0,110.0,28.0
2016-03-30 16:00:00,36.3,29.7,120.0,22.0
2016-03-30 17:00:00,35.3,29.7,120.0,22.0
2016-03-30 18:00:00,35.9,29.7,120.0,22.0
2016-03-30 19:00:00,39.6,27.1,100.0,16.0
2016-03-30 20:00:00,41.1,27.1,100.0,16.0
2016-03-30 21:00:00,42.9,27.1,100.0,16.0
2016-03-30 22:00:00,41.6,27.0,90.0,23.0
2016-03-30 23:00:00,38.5,27.0,90.0,23.0
2016-03-31 00:00:00,37.5,27.0,90.0,23.0
2016-03-31 01:00:00,39.6,25.2,85.0,22.0
2016-03-31 02:00:00,33.166666666666664,25.2,85.0,22.0
2016-03-31 03:00:00,35.6,25.2,85.0,22.0
2016-03-31 04:00:00,36.3,24.8,90.0,23.0
2016-03-31 05:00:00,30.3,24.8,90.0,23.0
2016-03-31 06:00:00,35.8,24.8,90.0,23.0
2016-03-31 07:00:00,33.166666666666664,25.8,100.0,19.0
2016-03-31 08:00:00,33.166666666666664,25.8,100.0,19.0
2016-03-31 09:00:00,32.8,25.8,100.0,19.0
2016-03-31 10:00:00,31.3,29.2,95.0,18.0
2016-03-31 11:00:00,31.3,29.2,95.0,18.0
2016-03-31 12:00:00,30.1,29.2,95.0,18.0
2016-03-31 13:00:00,31.0,30.9,95.0,16.0
2016-03-31 14:00:00,33.0,30.9,95.0,16.0
2016-03-31 15:00:00,34.4,30.9,95.0,16.0
2016-03-31 16:00:00,33.9,29.8,100.0,11.0
2016-03-31 17:00:00,36.5,29.8,100.0,11.0
2016-03-31 18:00:00,37.1,29.8,100.0,11.0
2016-03-31 19:00:00,38.6,26.7,75.0,11.0
2016-03-31 20:00:00,36.6,26.7,75.0,11.0
2016-03-31 21:00:00,30.8,26.7,75.0,11.0
2016-03-31 22:00:00,22.4,25.6,75.0,21.0
2016-03-31 23:00:00,21.6,25.6,75.0,21.0
2016-04-01 00:00:00,21.5,25.6,75.0,21.0
2016-04-01 01:00:00,20.4,23.9,85.0,21.0
2016-04-01 02:00:00,21.0,23.9,85.0,21.0
2016-04-01 03:00:00,28.8,23.9,85.0,21.0
2016-04-01 04:00:00,30.2,23.6,100.0,21.0
2016-04-01 05:00:00,30.3,23.6,100.0,21.0
2016-04-01 06:00:00,31.1,23.6,100.0,21.0
2016-04-01 07:00:00,20.1,25.1,115.0,21.0
2016-04-01 08:00:00,20.9,25.1,115.0,21.0
2016-04-01 09:00:00,23.7,25.1,115.0,21.0
2016-04-01 10:00:00,24.3,28.8,120.0,19.0
2016-04-01 11:00:00,24.1,28.8,120.0,19.0
2016-04-01 12:00:00,24.5,28.8,120.0,19.0
2016-04-01 13:00:00,22.4,30.6,130.0,14.0
2016-04-01 14:00:00,19.0,30.6,130.0,14.0
2016-04-01 15:00:00,18.4,30.6,130.0,14.0
2016-04-01 16:00:00,17.1,29.7,145.0,8.0
2016-04-01 17:00:00,18.0,29.7,145.0,8.0
2016-04-01 18:00:00,23.1,29.7,145.0,8.0
2016-04-01 19:00:00,28.1,27.1,70.0,1.0
2016-04-01 20:00:00,29.1,27.1,70.0,1.0
2016-04-01 21:00:00,27.3,27.1,70.0,1.0
2016-04-01 22:00:00,22.9,26.2,65.0,8.0
2016-04-01 23:00:00,21.5,26.2,65.0,8.0
2016-04-02 00:00:00,19.6,26.2,65.0,8.0
2016-04-02 01:00:00,18.9,25.9,85.0,12.0
2016-04-02 02:00:00,19.2,25.9,85.0,12.0
2016-04-02 03:00:00,25.6,25.9,85.0,12.0
2016-04-02 04:00:00,22.9,25.8,105.0,16.0
2016-04-02 05:00:00,25.2,25.8,105.0,16.0
2016-04-02 06:00:00,27.6,25.8,105.0,16.0
2016-04-02 07:00:00,27.0,26.7,115.0,14.0
2016-04-02 08:00:00,26.4,26.7,115.0,14.0
2016-04-02 09:00:00,28.3,26.7,115.0,14.0
2016-04-02 10:00:00,27.2,29.4,125.0,17.0
2016-04-02 11:00:00,20.6,29.4,125.0,17.0
2016-04-02 12:00:00,15.8,29.4,125.0,17.0
2016-04-02 13:00:00,15.5,31.1,120.0,16.0
2016-04-02 14:00:00,13.7,31.1,120.0,16.0
2016-04-02 15:00:00,15.7,31.1,120.0,16.0
2016-04-02 16:00:00,16.7,30.0,120.0,20.0
2016-04-02 17:00:00,18.8,30.0,120.0,20.0
2016-04-02 18:00:00,19.5,30.0,120.0,20.0
2016-04-02 19:00:00,20.9,27.6,105.0,15.0
2016-04-02 20:00:00,21.7,27.6,105.0,15.0
2016-04-02 21:00:00,22.4,27.6,105.0,15.0
2016-04-02 22:00:00,27.6,26.8,90.0,20.0
2016-04-02 23:00:00,24.6,26.8,90.0,20.0
2016-04-03 00:00:00,24.6,26.8,90.0,20.0
2016-04-03 01:00:00,16.2,26.0,90.0,21.0
2016-04-03 02:00:00,16.3,26.0,90.0,21.0
2016-04-03 03:00:00,18.1,26.0,90.0,21.0
2016-04-03 04:00:00,18.6,26.0,100.0,24.0
2016-04-03 05:00:00,18.5,26.0,100.0,24.0
2016-04-03 06:00:00,20.5,26.0,100.0,24.0
2016-04-03 07:00:00,18.6,27.2,115.0,20.0
2016-04-03 08:00:00,20.1,27.2,115.0,20.0
2016-04-03 09:00:00,25.0,27.2,115.0,20.0
2016-04-03 10:00:00,25.3,30.4,120.0,18.0
2016-04-03 11:00:00,29.6,30.4,120.0,18.0
2016-04-03 12:00:00,29.8,30.4,120.0,18.0
2016-04-03 13:00:00,26.5,31.6,115.0,17.0
2016-04-03 14:00:00,24.6,31.6,115.0,17.0
2016-04-03 15:00:00,23.5,31.6,115.0,17.0
2016-04-03 16:00:00,17.4,30.6,120.0,16.0
2016-04-03 17:00:00,17.6,30.6,120.0,16.0
2016-04-03 18:00:00,21.1,30.6,120.0,16.0
2016-04-03 19:00:00,21.9,27.5,95.0,12.0
2016-04-03 20:00:00,21.5,27.5,95.0,12.0
2016-04-03 21:00:00,21.9,27.5,95.0,12.0
2016-04-03 22:00:00,26.1,26.9,95.0,16.0
2016-04-03 23:00:00,23.7,26.9,95.0,16.0
2016-04-04 00:00:00,20.4,26.9,95.0,16.0
2016-04-04 01:00:00,18.4,26.6,90.0,18.0
2016-04-04 02:00:00,16.2,26.6,90.0,18.0
2016-04-04 03:00:00,17.9,26.6,90.0,18.0
2016-04-04 04:00:00,21.1,26.3,95.0,19.0
2016-04-04 05:00:00,23.6,26.3,95.0,19.0
2016-04-04 06:00:00,25.1,26.3,95.0,19.0
2016-04-04 07:00:00,24.2,27.1,100.0,19.0
2016-04-04 08:00:00,24.1,27.1,100.0,19.0
2016-04-04 09:00:00,23.6,27.1,100.0,19.0
2016-04-04 10:00:00,23.2,30.0,105.0,18.0
2016-04-04 11:00:00,23.4,30.0,105.0,18.0
2016-04-04 12:00:00,24.3,30.0,105.0,18.0
2016-04-04 13:00:00,26.4,31.0,105.0,17.0
2016-04-04 14:00:00,28.6,31.0,105.0,17.0
2016-04-04 15:00:00,31.7,31.0,105.0,17.0
2016-04-04 16:00:00,31.6,30.1,115.0,15.0
2016-04-04 17:00:00,34.8,30.1,115.0,15.0
2016-04-04 18:00:00,34.5,30.1,115.0,15.0
2016-04-04 19:00:00,35.2,27.7,105.0,8.0
2016-04-04 20:00:00,35.9,27.7,105.0,8.0
2016-04-04 21:00:00,33.8,27.7,105.0,8.0
2016-04-04 22:00:00,24.8,27.1,115.0,8.0
2016-04-04 23:00:00,21.3,27.1,115.0,8.0
2016-04-05 00:00:00,20.4,27.1,115.0,8.0
2016-04-05 01:00:00,20.8,26.7,115.0,6.0
2016-04-05 02:00:00,19.4,26.7,115.0,6.0
2016-04-05 03:00:00,21.2,26.7,115.0,6.0
2016-04-05 04:00:00,20.0,25.7,105.0,8.0
2016-04-05 05:00:00,19.4,25.7,105.0,8.0
2016-04-05 06:00:00,20.2,25.7,105.0,8.0
2016-04-05 07:00:00,20.7,26.9,85.0,9.0
2016-04-05 08:00:00,18.7,26.9,85.0,9.0
2016-04-05 09:00:00,17.5,26.9,85.0,9.0
2016-04-05 10:00:00,22.9,30.5,95.0,10.0
2016-04-05 11:00:00,22.5,30.5,95.0,10.0
2016-04-05 12:00:00,22.1,30.5,95.0,10.0
2016-04-05 13:00:00,23.2,31.7,115.0,9.0
2016-04-05 14:00:00,21.0,31.7,115.0,9.0
2016-04-05 15:00:00,23.7,31.7,115.0,9.0
2016-04-05 16:00:00,21.2,30.6,140.0,6.0
2016-04-05 17:00:00,19.9,30.6,140.0,6.0
2016-04-05 18:00:00,21.1,30.6,140.0,6.0
2016-04-05 19:00:00,24.5,27.7,110.0,5.0
2016-04-05 20:00:00,27.1,27.7,110.0,5.0
2016-04-05 21:00:00,25.9,27.7,110.0,5.0
2016-04-05 22:00:00,24.3,26.1,100.0,8.0
2016-04-05 23:00:00,24.9,26.1,100.0,8.0
2016-04-06 00:00:00,22.6,26.1,100.0,8.0
2016-04-06 01:00:00,27.9,25.2,110.0,7.0
2016-04-06 02:00:00,21.4,25.2,110.0,7.0
2016-04-06 03:00:00,25.8,25.2,110.0,7.0
2016-04-06 04:00:00,27.0,24.4,110.0,6.0
2016-04-06 05:00:00,30.6,24.4,110.0,6.0
2016-04-06 06:00:00,26.9,24.4,110.0,6.0
2016-04-06 07:00:00,26.8,26.6,90.0,11.0
2016-04-06 08:00:00,25.3,26.6,90.0,11.0
2016-04-06 09:00:00,28.2,26.6,90.0,11.0
2016-04-06 10:00:00,30.7,30.3,70.0,12.0
2016-04-06 11:00:00,20.0,30.3,70.0,12.0
2016-04-06 12:00:00,19.2,30.3,70.0,12.0
2016-04-06 13:00:00,21.5,31.5,60.0,7.0
2016-04-06 14:00:00,22.2,31.5,60.0,7.0
2016-04-06 15:00:00,24.0,31.5,60.0,7.0
2016-04-06 16:00:00,25.6,30.7,65.0,4.0
2016-04-06 17:00:00,27.3,30.7,65.0,4.0
2016-04-06 18:00:00,27.9,30.7,65.0,4.0
2016-04-06 19:00:00,28.8,27.1,50.0,6.0
2016-04-06 20:00:00,28.8,27.1,50.0,6.0
2016-04-06 21:00:00,28.9,27.1,50.0,6.0
2016-04-06 22:00:00,33.1,25.2,50.0,9.0
2016-04-06 23:00:00,29.3,25.2,50.0,9.0
2016-04-07 00:00:00,21.6,25.2,50.0,9.0
2016-04-07 01:00:00,17.1,24.6,55.0,10.0
2016-04-07 02:00:00,16.3,24.6,55.0,10.0
2016-04-07 03:00:00,17.1,24.6,55.0,10.0
2016-04-07 04:00:00,19.5,23.7,60.0,10.0
2016-04-07 05:00:00,21.7,23.7,60.0,10.0
2016-04-07 06:00:00,21.2,23.7,60.0,10.0
2016-04-07 07:00:00,19.6,26.1,50.0,12.0
2016-04-07 08:00:00,19.8,26.1,50.0,12.0
2016-04-07 09:00:00,23.9,26.1,50.0,12.0
2016-04-07 10:00:00,29.7,30.3,70.0,13.0
2016-04-07 11:00:00,28.9,30.3,70.0,13.0
2016-04-07 12:00:00,30.6,30.3,70.0,13.0
2016-04-07 13:00:00,32.2,31.8,85.0,10.0
2016-04-07 14:00:00,31.2,31.8,85.0,10.0
2016-04-07 15:00:00,30.6,31.8,85.0,10.0
2016-04-07 16:00:00,29.9,30.8,90.0,9.0
2016-04-07 17:00:00,28.3,30.8,90.0,9.0
2016-04-07 18:00:00,30.6,30.8,90.0,9.0
2016-04-07 19:00:00,34.2,27.3,80.0,7.0
2016-04-07 20:00:00,36.4,27.3,80.0,7.0
2016-04-07 21:00:00,36.3,27.3,80.0,7.0
2016-04-07 22:00:00,29.6,25.7,70.0,14.0
2016-04-07 23:00:00,23.8,25.7,70.0,14.0
2016-04-08 00:00:00,21.3,25.7,70.0,14.0
2016-04-08 01:00:00,18.2,25.0,85.0,21.0
2016-04-08 02:00:00,15.5,25.0,85.0,21.0
2016-04-08 03:00:00,25.2,25.0,85.0,21.0
2016-04-08 04:00:00,15.0,23.3,90.0,23.0
2016-04-08 05:00:00,20.9,23.3,90.0,23.0
2016-04-08 06:00:00,22.5,23.3,90.0,23.0
2016-04-08 07:00:00,22.0,25.7,80.0,17.0
2016-04-08 08:00:00,22.5,25.7,80.0,17.0
2016-04-08 09:00:00,23.5,25.7,80.0,17.0
2016-04-08 10:00:00,24.3,29.7,75.0,18.0
2016-04-08 11:00:00,23.3,29.7,75.0,18.0
2016-04-08 12:00:00,22.6,29.7,75.0,18.0
2016-04-08 13:00:00,24.4,31.0,90.0,16.0
2016-04-08 14:00:00,25.1,31.0,90.0,16.0
2016-04-08 15:00:00,24.5,31.0,90.0,16.0
2016-04-08 16:00:00,27.0,30.1,110.0,14.0
2016-04-08 17:00:00,28.1,30.1,110.0,14.0
2016-04-08 18:00:00,28.7,30.1,110.0,14.0
2016-04-08 19:00:00,28.8,27.4,125.0,11.0
2016-04-08 20:00:00,30.8,27.4,125.0,11.0
2016-04-08 21:00:00,30.2,27.4,125.0,11.0
2016-04-08 22:00:00,24.8,25.8,110.0,13.0
2016-04-08 23:00:00,21.2,25.8,110.0,13.0
2016-04-09 00:00:00,21.8,25.8,110.0,13.0
2016-04-09 01:00:00,22.8,25.7,115.0,17.0
2016-04-09 02:00:00,21.4,25.7,115.0,17.0
2016-04-09 03:00:00,22.0,25.7,115.0,17.0
2016-04-09 04:00:00,23.3,25.4,120.0,17.0
2016-04-09 05:00:00,21.9,25.4,120.0,17.0
2016-04-09 06:00:00,19.9,25.4,120.0,17.0
2016-04-09 07:00:00,18.3,26.9,145.0,11.0
2016-04-09 08:00:00,17.5,26.9,145.0,11.0
2016-04-09 09:00:00,18.2,26.9,145.0,11.0
2016-04-09 10:00:00,26.2,30.8,130.0,10.0
2016-04-09 11:00:00,26.3,30.8,130.0,10.0
2016-04-09 12:00:00,25.8,30.8,130.0,10.0
2016-04-09 13:00:00,25.2,32.5,150.0,8.0
2016-04-09 14:00:00,23.8,32.5,150.0,8.0
2016-04-09 15:00:00,28.1,32.5,150.0,8.0
2016-04-09 16:00:00,25.8,31.1,185.0,4.0
2016-04-09 17:00:00,28.9,31.1,185.0,4.0
2016-04-09 18:00:00,24.6,31.1,185.0,4.0
2016-04-09 19:00:00,31.6,28.0,355.0,1.0
2016-04-09 20:00:00,34.8,28.0,355.0,1.0
2016-04-09 21:00:00,32.4,28.0,355.0,1.0
2016-04-09 22:00:00,31.6,27.0,320.0,2.0
2016-04-09 23:00:00,30.1,27.0,320.0,2.0
2016-04-10 00:00:00,25.8,27.0,320.0,2.0
2016-04-10 01:00:00,24.4,26.0,295.0,1.0
2016-04-10 02:00:00,23.8,26.0,295.0,1.0
2016-04-10 03:00:00,20.3,26.0,295.0,1.0
2016-04-10 04:00:00,24.0,25.3,265.0,2.0
2016-04-10 05:00:00,27.6,25.3,265.0,2.0
2016-04-10 06:00:00,26.5,25.3,265.0,2.0
2016-04-10 07:00:00,24.8,27.4,235.0,3.0
2016-04-10 08:00:00,24.6,27.4,235.0,3.0
2016-04-10 09:00:00,20.5,27.4,235.0,3.0
2016-04-10 10:00:00,20.5,31.1,315.0,3.0
2016-04-10 11:00:00,18.1,31.1,315.0,3.0
2016-04-10 12:00:00,14.5,31.1,315.0,3.0
2016-04-10 13:00:00,17.6,32.1,300.0,7.0
2016-04-10 14:00:00,24.4,32.1,300.0,7.0
2016-04-10 15:00:00,25.9,32.1,300.0,7.0
2016-04-10 16:00:00,24.6,31.3,295.0,11.0
2016-04-10 17:00:00,26.4,31.3,295.0,11.0
2016-04-10 18:00:00,26.7,31.3,295.0,11.0
2016-04-10 19:00:00,24.2,28.2,330.0,10.0
2016-04-10 20:00:00,24.6,28.2,330.0,10.0
2016-04-10 21:00:00,25.4,28.2,330.0,10.0
2016-04-10 22:00:00,14.9,26.4,350.0,14.0
2016-04-10 23:00:00,23.2,26.4,350.0,14.0
2016-04-11 00:00:00,15.6,26.4,350.0,14.0
2016-04-11 01:00:00,19.3,25.5,355.0,8.0
2016-04-11 02:00:00,19.9,25.5,355.0,8.0
2016-04-11 03:00:00,25.6,25.5,355.0,8.0
2016-04-11 04:00:00,28.9,25.0,355.0,9.0
2016-04-11 05:00:00,28.7,25.0,355.0,9.0
2016-04-11 06:00:00,29.4,25.0,355.0,9.0
2016-04-11 07:00:00,33.2,27.1,360.0,10.0
2016-04-11 08:00:00,33.0,27.1,360.0,10.0
2016-04-11 09:00:00,33.3,27.1,360.0,10.0
2016-04-11 10:00:00,35.9,32.5,340.0,6.0
2016-04-11 11:00:00,32.6,32.5,340.0,6.0
2016-04-11 12:00:00,33.6,32.5,340.0,6.0
2016-04-11 13:00:00,33.7,34.0,275.0,11.0
2016-04-11 14:00:00,32.1,34.0,275.0,11.0
2016-04-11 15:00:00,32.7,34.0,275.0,11.0
2016-04-11 16:00:00,32.3,33.0,275.0,13.0
2016-04-11 17:00:00,30.8,33.0,275.0,13.0
2016-04-11 18:00:00,32.6,33.0,275.0,13.0
2016-04-11 19:00:00,29.5,29.4,270.0,11.0
2016-04-11 20:00:00,30.8,29.4,270.0,11.0
2016-04-11 21:00:00,29.1,29.4,270.0,11.0
2016-04-11 22:00:00,27.5,28.3,285.0,10.0
2016-04-11 23:00:00,27.0,28.3,285.0,10.0
2016-04-12 00:00:00,27.5,28.3,285.0,10.0
2016-04-12 01:00:00,25.5,27.1,270.0,11.0
2016-04-12 02:00:00,23.2,27.1,270.0,11.0
2016-04-12 03:00:00,23.2,27.1,270.0,11.0
2016-04-12 04:00:00,26.3,26.5,260.0,10.0
2016-04-12 05:00:00,27.5,26.5,260.0,10.0
2016-04-12 06:00:00,27.2,26.5,260.0,10.0
2016-04-12 07:00:00,23.7,26.9,270.0,8.0
